"BeachName","DOW","Date","MonitoringOrg","Entero_avg_cfu","Microcystin_ugL","Cylindro_ugL","Anatoxin_ugL","ClosureYN","ClosureReason"
"Bde Maka Ska - Thomas","27003100",2023-08-21,"MPRB",NA,1.5,0.5,1.5,"N",""
"Wirth","27003700",2023-08-21,"MPRB",NA,1.5,0.5,2.678,"N",""
"Cedar - East","27003900",2023-08-21,"MPRB",NA,1.5,0.5,1.806,"N",""
"Cedar - Main","27003900",2023-08-21,"MPRB",NA,1.5,0.5,2.171,"N",""
"Cedar - Point","27003900",2023-08-21,"MPRB",NA,1.5,0.5,2.796,"N",""
"Harriet - Main","27001600",2023-08-28,"MPRB",NA,1.5,0.5,1.5,"N",""
"Harriet - SE","27001600",2023-08-28,"MPRB",NA,1.5,0.5,1.5,"N",""
"Hiawatha","27001800",2023-08-28,"MPRB",NA,1.77,0.5,1.5,"N",""
"Nokomis - 50th","27001900",2023-08-28,"MPRB",NA,1.5,0.5,1.5,"N",""
"Nokomis - Main","27001900",2023-08-28,"MPRB",NA,1.5,0.5,1.5,"N",""
"Bde Maka Ska - 32nd","27003100",2023-08-28,"MPRB",NA,1.5,0.5,1.5,"N",""
"Bde Maka Ska - Main","27003100",2023-08-28,"MPRB",NA,1.5,0.5,1.5,"N",""
"Bde Maka Ska - Thomas","27003100",2023-08-28,"MPRB",NA,1.5,0.5,1.5,"N",""
"Wirth","27003700",2023-08-28,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - East","27003900",2023-08-28,"MPRB",NA,2.527,0.5,1.5,"N",""
"Cedar - Main","27003900",2023-08-28,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - Point","27003900",2023-08-28,"MPRB",NA,1.5,0.5,1.5,"N",""
"Nokomis - Main","27001900",2024-05-20,"MPRB",NA,1.5,NA,NA,"N",""
"Wirth","27003700",2024-05-20,"MPRB",NA,1.5,NA,NA,"N",""
"Nokomis - Main","27001900",2024-05-28,"MPRB",NA,1.68,NA,NA,"N",""
"Wirth","27003700",2024-05-28,"MPRB",NA,1.5,NA,NA,"N",""
"Harriet - Main","27001600",2024-06-03,"MPRB",NA,1.5,NA,NA,"N",""
"Harriet - SE","27001600",2024-06-03,"MPRB",NA,1.5,NA,NA,"N",""
"Hiawatha","27001800",2024-06-03,"MPRB",NA,1.5,NA,NA,"N",""
"Nokomis - 50th","27001900",2024-06-03,"MPRB",NA,1.5,NA,NA,"N",""
"Nokomis - Main","27001900",2024-06-03,"MPRB",NA,1.5,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2024-06-03,"MPRB",NA,1.5,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2024-06-03,"MPRB",NA,1.5,NA,NA,"N",""
"Wirth","27003700",2024-06-03,"MPRB",NA,1.5,NA,NA,"N",""
"Cedar - East","27003900",2024-06-03,"MPRB",NA,1.5,NA,NA,"N",""
"Cedar - Main","27003900",2024-06-03,"MPRB",NA,1.5,NA,NA,"N",""
"Cedar - Point","27003900",2024-06-03,"MPRB",NA,1.5,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2024-06-03,"MPRB",NA,1.5,NA,NA,"Y","ecoli_1dayGM"
"Bde Maka Ska - 32nd","27003100",2024-06-05,"MPRB",NA,1.5,NA,NA,"N",""
"Harriet - Main","27001600",2024-06-10,"MPRB",NA,1.5,NA,NA,"N",""
"Harriet - SE","27001600",2024-06-10,"MPRB",NA,1.5,NA,NA,"N",""
"Hiawatha","27001800",2024-06-10,"MPRB",NA,1.5,NA,NA,"N",""
"Nokomis - 50th","27001900",2024-06-10,"MPRB",NA,1.5,NA,NA,"N",""
"Nokomis - Main","27001900",2024-06-10,"MPRB",NA,1.5,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2024-06-10,"MPRB",NA,1.5,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2024-06-10,"MPRB",NA,1.5,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2024-06-10,"MPRB",NA,1.5,NA,NA,"N",""
"Wirth","27003700",2024-06-10,"MPRB",NA,1.5,NA,NA,"N",""
"Cedar - East","27003900",2024-06-10,"MPRB",NA,1.5,NA,NA,"N",""
"Cedar - Main","27003900",2024-06-10,"MPRB",NA,1.5,NA,NA,"N",""
"Cedar - Point","27003900",2024-06-10,"MPRB",NA,1.5,NA,NA,"N",""
"Harriet - Main","27001600",2024-06-17,"MPRB",NA,1.5,NA,NA,"N",""
"Hiawatha","27001800",2024-06-17,"MPRB",NA,1.5,NA,NA,"N",""
"Nokomis - 50th","27001900",2024-06-17,"MPRB",NA,1.5,NA,NA,"N",""
"Nokomis - Main","27001900",2024-06-17,"MPRB",NA,1.5,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2024-06-17,"MPRB",NA,1.5,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2024-06-17,"MPRB",NA,1.5,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2024-06-17,"MPRB",NA,1.5,NA,NA,"N",""
"Wirth","27003700",2024-06-17,"MPRB",NA,1.5,NA,NA,"N",""
"Cedar - East","27003900",2024-06-17,"MPRB",NA,1.5,NA,NA,"N",""
"Cedar - Main","27003900",2024-06-17,"MPRB",NA,1.5,NA,NA,"N",""
"Cedar - Point","27003900",2024-06-17,"MPRB",NA,1.5,NA,NA,"N",""
"Harriet - SE","27001600",2024-06-17,"MPRB",NA,1.5,NA,NA,"Y","ecoli_1dayGM"
"Harriet - SE","27001600",2024-06-20,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2024-06-24,"MPRB",NA,2.14,NA,NA,"N",""
"Harriet - SE","27001600",2024-06-24,"MPRB",NA,1.5,NA,NA,"N",""
"Hiawatha","27001800",2024-06-24,"MPRB",NA,1.5,NA,NA,"N",""
"Nokomis - 50th","27001900",2024-06-24,"MPRB",NA,1.5,NA,NA,"N",""
"Nokomis - Main","27001900",2024-06-24,"MPRB",NA,1.5,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2024-06-24,"MPRB",NA,1.5,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2024-06-24,"MPRB",NA,1.5,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2024-06-24,"MPRB",NA,1.5,NA,NA,"N",""
"Wirth","27003700",2024-06-24,"MPRB",NA,1.5,NA,NA,"N",""
"Cedar - East","27003900",2024-06-24,"MPRB",NA,1.5,NA,NA,"N",""
"Cedar - Main","27003900",2024-06-24,"MPRB",NA,1.5,NA,NA,"N",""
"Cedar - Point","27003900",2024-06-24,"MPRB",NA,1.5,NA,NA,"N",""
"Harriet - SE","27001600",2024-07-01,"MPRB",NA,1.5,0.5,1.5,"N",""
"Nokomis - 50th","27001900",2024-07-01,"MPRB",NA,1.5,0.5,1.5,"N",""
"Nokomis - Main","27001900",2024-07-01,"MPRB",NA,1.5,0.5,1.5,"N",""
"Bde Maka Ska - Thomas","27003100",2024-07-01,"MPRB",NA,1.5,0.5,1.5,"N",""
"Wirth","27003700",2024-07-01,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - East","27003900",2024-07-01,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - Main","27003900",2024-07-01,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - Point","27003900",2024-07-01,"MPRB",NA,1.5,0.5,1.5,"N",""
"Harriet - Main","27001600",2024-07-01,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_1dayGM"
"Hiawatha","27001800",2024-07-01,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Bde Maka Ska - 32nd","27003100",2024-07-01,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Bde Maka Ska - Main","27003100",2024-07-01,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Harriet - Main","27001600",2024-07-08,"MPRB",NA,1.5,0.5,1.5,"N",""
"Nokomis - 50th","27001900",2024-07-08,"MPRB",NA,1.86,0.5,1.5,"N",""
"Nokomis - Main","27001900",2024-07-08,"MPRB",NA,1.5,0.5,1.5,"N",""
"Bde Maka Ska - 32nd","27003100",2024-07-08,"MPRB",NA,1.5,0.5,1.5,"N",""
"Bde Maka Ska - Thomas","27003100",2024-07-08,"MPRB",NA,1.5,0.5,1.5,"N",""
"Wirth","27003700",2024-07-08,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - East","27003900",2024-07-08,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - Main","27003900",2024-07-08,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - Point","27003900",2024-07-08,"MPRB",NA,1.5,0.5,1.5,"N",""
"Harriet - SE","27001600",2024-07-08,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Hiawatha","27001800",2024-07-08,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Bde Maka Ska - Main","27003100",2024-07-08,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Nokomis - 50th","27001900",2024-07-15,"MPRB",NA,1.5,0.5,1.5,"N",""
"Nokomis - Main","27001900",2024-07-15,"MPRB",NA,1.5,0.5,1.5,"N",""
"Wirth","27003700",2024-07-15,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - East","27003900",2024-07-15,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - Main","27003900",2024-07-15,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - Point","27003900",2024-07-15,"MPRB",NA,1.5,0.5,1.54,"N",""
"Harriet - Main","27001600",2024-07-15,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Harriet - SE","27001600",2024-07-15,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Hiawatha","27001800",2024-07-15,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Bde Maka Ska - Main","27003100",2024-07-15,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_1dayGM"
"Bde Maka Ska - 32nd","27003100",2024-07-15,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Bde Maka Ska - Thomas","27003100",2024-07-15,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Harriet - Main","27001600",2024-07-22,"MPRB",NA,1.5,0.5,1.5,"N",""
"Nokomis - 50th","27001900",2024-07-22,"MPRB",NA,1.977,0.679,1.5,"N",""
"Bde Maka Ska - Thomas","27003100",2024-07-22,"MPRB",NA,1.5,0.5,1.5,"N",""
"Wirth","27003700",2024-07-22,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - East","27003900",2024-07-22,"MPRB",NA,1.5,0.839,1.5,"N",""
"Cedar - Main","27003900",2024-07-22,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - Point","27003900",2024-07-22,"MPRB",NA,1.5,0.5,1.5,"N",""
"Harriet - SE","27001600",2024-07-22,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Hiawatha","27001800",2024-07-22,"MPRB",NA,1.5,0.62,1.5,"Y","ecoli_1dayGM"
"Nokomis - Main","27001900",2024-07-22,"MPRB",NA,6.563,0.5,1.5,"Y","microcystin"
"Bde Maka Ska - 32nd","27003100",2024-07-22,"MPRB",NA,1.5,0.5,1.753,"Y","ecoli_30dayGM"
"Bde Maka Ska - Main","27003100",2024-07-22,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Harriet - Main","27001600",2024-07-29,"MPRB",NA,1.5,0.5,2.072,"N",""
"Nokomis - Main","27001900",2024-07-29,"MPRB",NA,1.5,0.5,1.5,"N",""
"Bde Maka Ska - Thomas","27003100",2024-07-29,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - East","27003900",2024-07-29,"MPRB",NA,1.675,0.5,1.5,"N",""
"Cedar - Main","27003900",2024-07-29,"MPRB",NA,1.5,0.5,5.646,"N",""
"Cedar - Point","27003900",2024-07-29,"MPRB",NA,1.5,0.5,1.963,"N",""
"Harriet - SE","27001600",2024-07-29,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_1dayGM"
"Hiawatha","27001800",2024-07-29,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_1dayGM"
"Nokomis - 50th","27001900",2024-07-29,"MPRB",NA,9.449,0.5,2.791,"Y","microcystin"
"Bde Maka Ska - 32nd","27003100",2024-07-29,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Bde Maka Ska - Main","27003100",2024-07-29,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Wirth","27003700",2024-07-29,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_1dayGM"
"Wirth","27003700",2024-07-31,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2024-08-05,"MPRB",NA,1.5,0.5,1.5,"N",""
"Nokomis - 50th","27001900",2024-08-05,"MPRB",NA,1.5,0.5,1.5,"N",""
"Nokomis - Main","27001900",2024-08-05,"MPRB",NA,1.5,0.5,1.5,"N",""
"Bde Maka Ska - Thomas","27003100",2024-08-05,"MPRB",NA,1.5,0.5,3.866,"N",""
"Wirth","27003700",2024-08-05,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - East","27003900",2024-08-05,"MPRB",NA,1.5,0.5,2.937,"N",""
"Cedar - Main","27003900",2024-08-05,"MPRB",NA,1.5,0.5,2.546,"N",""
"Cedar - Point","27003900",2024-08-05,"MPRB",NA,1.5,0.5,2.028,"N",""
"Harriet - SE","27001600",2024-08-05,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Hiawatha","27001800",2024-08-05,"MPRB",NA,1.5,0.5,2.745,"Y","ecoli_30dayGM"
"Bde Maka Ska - 32nd","27003100",2024-08-05,"MPRB",NA,1.5,0.5,1.604,"Y","ecoli_30dayGM"
"Bde Maka Ska - Main","27003100",2024-08-05,"MPRB",NA,1.5,0.5,2.558,"Y","ecoli_30dayGM"
"Harriet - Main","27001600",2024-08-12,"MPRB",NA,1.5,0.5,3.594,"N",""
"Harriet - SE","27001600",2024-08-12,"MPRB",NA,1.5,0.5,1.825,"N",""
"Nokomis - 50th","27001900",2024-08-12,"MPRB",NA,1.5,0.5,2.867,"N",""
"Nokomis - Main","27001900",2024-08-12,"MPRB",NA,1.5,0.5,2.653,"N",""
"Bde Maka Ska - 32nd","27003100",2024-08-12,"MPRB",NA,1.5,0.5,1.5,"N",""
"Bde Maka Ska - Thomas","27003100",2024-08-12,"MPRB",NA,1.5,0.5,5.073,"N",""
"Cedar - East","27003900",2024-08-12,"MPRB",NA,1.5,0.531,2.892,"N",""
"Cedar - Main","27003900",2024-08-12,"MPRB",NA,1.5,0.888,2.27,"N",""
"Cedar - Point","27003900",2024-08-12,"MPRB",NA,1.5,0.5,2.854,"N",""
"Hiawatha","27001800",2024-08-12,"MPRB",NA,1.5,0.5,3.317,"Y","ecoli_30dayGM"
"Bde Maka Ska - Main","27003100",2024-08-12,"MPRB",NA,1.5,0.5,1.77,"Y","ecoli_30dayGM"
"Wirth","27003700",2024-08-12,"MPRB",NA,1.5,0.5,1.993,"Y","ecoli_30dayGM"
"Harriet - Main","27001600",2024-08-19,"MPRB",NA,1.5,0.5,2.309,"N",""
"Harriet - SE","27001600",2024-08-19,"MPRB",NA,1.5,0.5,2.376,"N",""
"Nokomis - 50th","27001900",2024-08-19,"MPRB",NA,1.5,0.5,2.673,"N",""
"Bde Maka Ska - 32nd","27003100",2024-08-19,"MPRB",NA,1.5,12.892,2.299,"N",""
"Bde Maka Ska - Thomas","27003100",2024-08-19,"MPRB",NA,1.5,13.925,1.5,"N",""
"Cedar - East","27003900",2024-08-19,"MPRB",NA,1.5,0.5,2.395,"N",""
"Cedar - Main","27003900",2024-08-19,"MPRB",NA,1.5,0.5,2.233,"N",""
"Cedar - Point","27003900",2024-08-19,"MPRB",NA,1.5,0.5,3.679,"N",""
"Hiawatha","27001800",2024-08-19,"MPRB",NA,1.5,0.5,2.081,"Y","ecoli_30dayGM"
"Nokomis - Main","27001900",2024-08-19,"MPRB",NA,16.445,0.5,1.825,"Y","microcystin"
"Bde Maka Ska - Main","27003100",2024-08-19,"MPRB",NA,1.5,9.529,2.28,"Y","ecoli_30dayGM"
"Wirth","27003700",2024-08-19,"MPRB",NA,1.5,0.5,1.556,"Y","ecoli_30dayGM"
"Nokomis - 50th","27001900",2024-08-20,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2024-08-20,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2024-08-21,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2024-08-21,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2024-08-26,"MPRB",NA,1.5,0.5,1.5,"N",""
"Harriet - SE","27001600",2024-08-26,"MPRB",NA,1.5,0.5,1.5,"N",""
"Nokomis - 50th","27001900",2024-08-26,"MPRB",NA,1.5,0.5,1.5,"N",""
"Bde Maka Ska - 32nd","27003100",2024-08-26,"MPRB",NA,1.5,0.5,1.5,"N",""
"Bde Maka Ska - Thomas","27003100",2024-08-26,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - East","27003900",2024-08-26,"MPRB",NA,1.5,0.5,1.5,"N",""
"Cedar - Main","27003900",2024-08-26,"MPRB",NA,1.5,0.73,1.5,"N",""
"Cedar - Point","27003900",2024-08-26,"MPRB",NA,1.5,0.5,1.5,"N",""
"Hiawatha","27001800",2024-08-26,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Nokomis - Main","27001900",2024-08-26,"MPRB",NA,19.183,0.5,1.5,"Y","ecoli_30dayGM"
"Bde Maka Ska - Main","27003100",2024-08-26,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_30dayGM"
"Wirth","27003700",2024-08-26,"MPRB",NA,1.5,0.5,1.5,"Y","ecoli_1dayGM"
