beach,DOW,date,ecoli_1dGM,ecoli_30dGM,units,closureYN,closure_reason
Josephine,62005700,2004-08-03,1.7,11,mpn/100mL,N,NA
Josephine,62005700,2004-07-27,95.4,15.4,mpn/100mL,N,NA
Josephine,62005700,2004-07-27,95.4,15.4,mpn/100mL,N,NA
Josephine,62005700,2004-07-20,4.4,6.6,mpn/100mL,N,NA
Josephine,62005700,2004-07-20,4.4,6.6,mpn/100mL,N,NA
Josephine,62005700,2004-07-13,48.7,5.7,mpn/100mL,N,NA
Josephine,62005700,2004-07-13,48.7,5.7,mpn/100mL,N,NA
Josephine,62005700,2004-07-06,4.6,3.3,mpn/100mL,N,NA
Josephine,62005700,2004-07-06,4.6,3.3,mpn/100mL,N,NA
Josephine,62005700,2004-06-29,9.1,3,mpn/100mL,N,NA
Josephine,62005700,2004-06-29,9.1,3,mpn/100mL,N,NA
Josephine,62005700,2004-06-22,1.4,1.7,mpn/100mL,N,NA
Josephine,62005700,2004-06-22,1.4,1.7,mpn/100mL,N,NA
Josephine,62005700,2004-06-15,2,2,mpn/100mL,N,NA
Josephine,62005700,2004-06-15,2,2,mpn/100mL,N,NA
Long,62006700,2024-08-27,11.4,61,mpn/100mL,N,NA
Long,62006700,2024-08-27,11.4,61,mpn/100mL,N,NA
Long,62006700,2024-08-20,667.6,68.7,mpn/100mL,N,NA
Long,62006700,2024-08-20,667.6,68.7,mpn/100mL,N,NA
Long,62006700,2024-08-13,18.8,30.5,mpn/100mL,N,NA
Long,62006700,2024-08-13,18.8,30.5,mpn/100mL,N,NA
Long,62006700,2024-08-06,122.7,21.8,mpn/100mL,N,NA
Long,62006700,2024-08-06,122.7,21.8,mpn/100mL,N,NA
Long,62006700,2024-07-30,48,10.2,mpn/100mL,N,NA
Long,62006700,2024-07-30,48,10.2,mpn/100mL,N,NA
Long,62006700,2024-07-23,20.7,6,mpn/100mL,N,NA
Long,62006700,2024-07-23,20.7,6,mpn/100mL,N,NA
Long,62006700,2024-07-16,11.6,8.9,mpn/100mL,N,NA
Long,62006700,2024-07-16,11.6,8.9,mpn/100mL,N,NA
Long,62006700,2024-07-09,3.5,9.6,mpn/100mL,N,NA
Long,62006700,2024-07-09,3.5,9.6,mpn/100mL,N,NA
Long,62006700,2024-07-02,2.7,12.2,mpn/100mL,N,NA
Long,62006700,2024-07-02,2.7,12.2,mpn/100mL,N,NA
Long,62006700,2024-06-25,3.5,14.2,mpn/100mL,N,NA
Long,62006700,2024-06-25,3.5,14.2,mpn/100mL,N,NA
Long,62006700,2024-06-18,148.2,37.9,mpn/100mL,N,NA
Long,62006700,2024-06-18,148.2,37.9,mpn/100mL,N,NA
Long,62006700,2024-06-11,16.5,27,mpn/100mL,N,NA
Long,62006700,2024-06-11,16.5,27,mpn/100mL,N,NA
Long,62006700,2024-06-04,11.5,31.8,mpn/100mL,N,NA
Long,62006700,2024-06-04,11.5,31.8,mpn/100mL,N,NA
Long,62006700,2024-05-28,5.9,53.1,mpn/100mL,N,NA
Long,62006700,2024-05-28,5.9,53.1,mpn/100mL,N,NA
Long,62006700,2024-05-21,474.4,474.4,mpn/100mL,Y,ecoli_30dayGM
Long,62006700,2024-05-21,474.4,474.4,mpn/100mL,Y,ecoli_30dayGM
Long,62006700,2023-08-29,1,3.1,mpn/100mL,N,NA
Long,62006700,2023-08-29,1,3.1,mpn/100mL,N,NA
Long,62006700,2023-08-22,2.9,4.7,mpn/100mL,N,NA
Long,62006700,2023-08-22,2.9,4.7,mpn/100mL,N,NA
Long,62006700,2023-08-15,10.8,4.3,mpn/100mL,N,NA
Long,62006700,2023-08-15,10.8,4.3,mpn/100mL,N,NA
Long,62006700,2023-08-08,4,2.7,mpn/100mL,N,NA
Long,62006700,2023-08-08,4,2.7,mpn/100mL,N,NA
Long,62006700,2023-08-01,2.3,2,mpn/100mL,N,NA
Long,62006700,2023-08-01,2.3,2,mpn/100mL,N,NA
Long,62006700,2023-07-25,8.4,2.9,mpn/100mL,N,NA
Long,62006700,2023-07-25,8.4,2.9,mpn/100mL,N,NA
Long,62006700,2023-07-18,1.8,2.5,mpn/100mL,N,NA
Long,62006700,2023-07-18,1.8,2.5,mpn/100mL,N,NA
Long,62006700,2023-07-11,1,2.5,mpn/100mL,N,NA
Long,62006700,2023-07-11,1,2.5,mpn/100mL,N,NA
Long,62006700,2023-07-06,1,4.1,mpn/100mL,N,NA
Long,62006700,2023-07-06,1,4.1,mpn/100mL,N,NA
Long,62006700,2023-06-27,12.8,5.7,mpn/100mL,N,NA
Long,62006700,2023-06-27,12.8,5.7,mpn/100mL,N,NA
Long,62006700,2023-06-20,4.6,3.4,mpn/100mL,N,NA
Long,62006700,2023-06-20,4.6,3.4,mpn/100mL,N,NA
Long,62006700,2023-06-13,1.7,3.2,mpn/100mL,N,NA
Long,62006700,2023-06-13,1.7,3.2,mpn/100mL,N,NA
Long,62006700,2023-06-06,11.3,3.9,mpn/100mL,N,NA
Long,62006700,2023-06-06,11.3,3.9,mpn/100mL,N,NA
Long,62006700,2023-05-30,5.2,2.3,mpn/100mL,N,NA
Long,62006700,2023-05-30,5.2,2.3,mpn/100mL,N,NA
Long,62006700,2023-05-23,1,1,mpn/100mL,N,NA
Long,62006700,2023-05-23,1,1,mpn/100mL,N,NA
Long,62006700,2022-08-30,20.9,3.1,mpn/100mL,N,NA
Long,62006700,2022-08-23,2.4,2,mpn/100mL,N,NA
Long,62006700,2022-08-23,2.4,2,mpn/100mL,N,NA
Long,62006700,2022-08-16,5.1,1.7,mpn/100mL,N,NA
Long,62006700,2022-08-16,5.1,1.7,mpn/100mL,N,NA
Long,62006700,2022-08-09,2,1.2,mpn/100mL,N,NA
Long,62006700,2022-08-09,2,1.2,mpn/100mL,N,NA
Long,62006700,2022-08-02,1.4,1.2,mpn/100mL,N,NA
Long,62006700,2022-08-02,1.4,1.2,mpn/100mL,N,NA
Long,62006700,2022-07-26,1,1.2,mpn/100mL,N,NA
Long,62006700,2022-07-26,1,1.2,mpn/100mL,N,NA
Long,62006700,2022-07-19,1,2.1,mpn/100mL,N,NA
Long,62006700,2022-07-19,1,2.1,mpn/100mL,N,NA
Long,62006700,2022-07-12,1,2.5,mpn/100mL,N,NA
Long,62006700,2022-07-12,1,2.5,mpn/100mL,N,NA
Long,62006700,2022-07-05,2,5,mpn/100mL,N,NA
Long,62006700,2022-07-05,2,5,mpn/100mL,N,NA
Long,62006700,2022-06-28,1,8.6,mpn/100mL,N,NA
Long,62006700,2022-06-28,1,8.6,mpn/100mL,N,NA
Long,62006700,2022-06-21,20.6,9.6,mpn/100mL,N,NA
Long,62006700,2022-06-21,20.6,9.6,mpn/100mL,N,NA
Long,62006700,2022-06-14,2.5,7.9,mpn/100mL,N,NA
Long,62006700,2022-06-14,2.5,7.9,mpn/100mL,N,NA
Long,62006700,2022-06-07,29.8,11.6,mpn/100mL,N,NA
Long,62006700,2022-06-07,29.8,11.6,mpn/100mL,N,NA
Long,62006700,2022-05-31,29.9,7.3,mpn/100mL,N,NA
Long,62006700,2022-05-31,29.9,7.3,mpn/100mL,N,NA
Long,62006700,2022-05-24,1.8,1.8,mpn/100mL,N,NA
Long,62006700,2022-05-24,1.8,1.8,mpn/100mL,N,NA
Long,62006700,2021-08-31,7.7,8.8,mpn/100mL,N,NA
Long,62006700,2021-08-31,7.7,8.8,mpn/100mL,N,NA
Long,62006700,2021-08-24,517.2,14.3,mpn/100mL,N,NA
Long,62006700,2021-08-24,517.2,14.3,mpn/100mL,N,NA
Long,62006700,2021-08-17,1,5.6,mpn/100mL,N,NA
Long,62006700,2021-08-17,1,5.6,mpn/100mL,N,NA
Long,62006700,2021-08-10,2.9,12.7,mpn/100mL,N,NA
Long,62006700,2021-08-10,2.9,12.7,mpn/100mL,N,NA
Long,62006700,2021-08-03,4.6,13.9,mpn/100mL,N,NA
Long,62006700,2021-08-03,4.6,13.9,mpn/100mL,N,NA
Long,62006700,2021-07-27,87.2,14.7,mpn/100mL,N,NA
Long,62006700,2021-07-27,87.2,14.7,mpn/100mL,N,NA
Long,62006700,2021-07-20,4.9,9.5,mpn/100mL,N,NA
Long,62006700,2021-07-20,4.9,9.5,mpn/100mL,N,NA
Long,62006700,2021-07-13,58.4,7.4,mpn/100mL,N,NA
Long,62006700,2021-07-13,58.4,7.4,mpn/100mL,N,NA
Long,62006700,2021-07-06,4.4,4.1,mpn/100mL,N,NA
Long,62006700,2021-07-06,4.4,4.1,mpn/100mL,N,NA
Long,62006700,2021-06-29,6.2,3.9,mpn/100mL,N,NA
Long,62006700,2021-06-29,6.2,3.9,mpn/100mL,N,NA
Long,62006700,2021-06-22,9.8,4.9,mpn/100mL,N,NA
Long,62006700,2021-06-22,9.8,4.9,mpn/100mL,N,NA
Long,62006700,2021-06-15,1.4,4.1,mpn/100mL,N,NA
Long,62006700,2021-06-15,1.4,4.1,mpn/100mL,N,NA
Long,62006700,2021-06-08,2.9,5.8,mpn/100mL,N,NA
Long,62006700,2021-06-08,2.9,5.8,mpn/100mL,N,NA
Long,62006700,2021-06-01,3.6,8.4,mpn/100mL,N,NA
Long,62006700,2021-06-01,3.6,8.4,mpn/100mL,N,NA
Long,62006700,2021-05-25,19.3,19.3,mpn/100mL,N,NA
Long,62006700,2021-05-25,19.3,19.3,mpn/100mL,N,NA
Long,62006700,2015-09-01,32.7,12.8,mpn/100mL,N,NA
Long,62006700,2015-09-01,32.7,12.8,mpn/100mL,N,NA
Long,62006700,2015-08-25,2.9,20,mpn/100mL,N,NA
Long,62006700,2015-08-25,2.9,20,mpn/100mL,N,NA
Long,62006700,2015-08-18,11.9,34.2,mpn/100mL,N,NA
Long,62006700,2015-08-18,11.9,34.2,mpn/100mL,N,NA
Long,62006700,2015-08-11,24.3,53.3,mpn/100mL,N,NA
Long,62006700,2015-08-11,24.3,53.3,mpn/100mL,N,NA
Long,62006700,2015-08-04,12.8,72.9,mpn/100mL,N,NA
Long,62006700,2015-08-04,12.8,72.9,mpn/100mL,N,NA
Long,62006700,2015-07-30,7.8,94.7,mpn/100mL,N,NA
Long,62006700,2015-07-30,7.8,94.7,mpn/100mL,N,NA
Long,62006700,2015-07-28,777.6,155.8,mpn/100mL,Y,ecoli_30dayGM
Long,62006700,2015-07-28,777.6,155.8,mpn/100mL,Y,ecoli_30dayGM
Long,62006700,2015-07-21,70.9,49.2,mpn/100mL,N,NA
Long,62006700,2015-07-21,70.9,49.2,mpn/100mL,N,NA
Long,62006700,2015-07-14,170.7,22.5,mpn/100mL,N,NA
Long,62006700,2015-07-14,170.7,22.5,mpn/100mL,N,NA
Long,62006700,2015-07-07,159.4,12.4,mpn/100mL,N,NA
Long,62006700,2015-07-07,159.4,12.4,mpn/100mL,N,NA
Long,62006700,2015-06-30,61.3,4.8,mpn/100mL,N,NA
Long,62006700,2015-06-30,61.3,4.8,mpn/100mL,N,NA
Long,62006700,2015-06-23,2.4,3,mpn/100mL,N,NA
Long,62006700,2015-06-23,2.4,3,mpn/100mL,N,NA
Long,62006700,2015-06-16,1.4,3.3,mpn/100mL,N,NA
Long,62006700,2015-06-16,1.4,3.3,mpn/100mL,N,NA
Long,62006700,2015-06-09,8.8,4.1,mpn/100mL,N,NA
Long,62006700,2015-06-09,8.8,4.1,mpn/100mL,N,NA
Long,62006700,2015-06-02,1.4,3.2,mpn/100mL,N,NA
Long,62006700,2015-06-02,1.4,3.2,mpn/100mL,N,NA
Long,62006700,2015-05-26,5.8,4.8,mpn/100mL,N,NA
Long,62006700,2015-05-26,5.8,4.8,mpn/100mL,N,NA
Long,62006700,2015-05-19,4,4,mpn/100mL,N,NA
Long,62006700,2015-05-19,4,4,mpn/100mL,N,NA
Long,62006700,2014-08-26,24.5,101.7,mpn/100mL,N,NA
Long,62006700,2014-08-26,24.5,101.7,mpn/100mL,N,NA
Long,62006700,2014-08-19,262,92.4,mpn/100mL,N,NA
Long,62006700,2014-08-19,262,92.4,mpn/100mL,N,NA
Long,62006700,2014-08-12,1177.2,39.9,mpn/100mL,N,NA
Long,62006700,2014-08-12,1177.2,39.9,mpn/100mL,N,NA
Long,62006700,2014-08-05,632.1,15.4,mpn/100mL,N,NA
Long,62006700,2014-08-05,632.1,15.4,mpn/100mL,N,NA
Long,62006700,2014-07-29,2.3,7.1,mpn/100mL,N,NA
Long,62006700,2014-07-29,2.3,7.1,mpn/100mL,N,NA
Long,62006700,2014-07-22,15.2,9.8,mpn/100mL,N,NA
Long,62006700,2014-07-22,15.2,9.8,mpn/100mL,N,NA
Long,62006700,2014-07-15,3.9,13.8,mpn/100mL,N,NA
Long,62006700,2014-07-15,3.9,13.8,mpn/100mL,N,NA
Long,62006700,2014-07-08,10.2,13.1,mpn/100mL,N,NA
Long,62006700,2014-07-08,10.2,13.1,mpn/100mL,N,NA
Long,62006700,2014-07-01,13.1,12.3,mpn/100mL,N,NA
Long,62006700,2014-07-01,13.1,12.3,mpn/100mL,N,NA
Long,62006700,2014-06-24,11.4,10.4,mpn/100mL,N,NA
Long,62006700,2014-06-24,11.4,10.4,mpn/100mL,N,NA
Long,62006700,2014-06-17,84,14.8,mpn/100mL,N,NA
Long,62006700,2014-06-17,84,14.8,mpn/100mL,N,NA
Long,62006700,2014-06-10,3,9.6,mpn/100mL,N,NA
Long,62006700,2014-06-10,3,9.6,mpn/100mL,N,NA
Long,62006700,2014-06-03,7.3,14.1,mpn/100mL,N,NA
Long,62006700,2014-06-03,7.3,14.1,mpn/100mL,N,NA
Long,62006700,2014-05-27,5.6,19.5,mpn/100mL,N,NA
Long,62006700,2014-05-27,5.6,19.5,mpn/100mL,N,NA
Long,62006700,2014-05-20,68.2,68.2,mpn/100mL,N,NA
Long,62006700,2014-05-20,68.2,68.2,mpn/100mL,N,NA
Long,62006700,2013-08-27,7.2,6.4,mpn/100mL,N,NA
Long,62006700,2013-08-27,7.2,6.4,mpn/100mL,N,NA
Long,62006700,2013-08-20,13.5,7.6,mpn/100mL,N,NA
Long,62006700,2013-08-20,13.5,7.6,mpn/100mL,N,NA
Long,62006700,2013-08-13,3.2,9.2,mpn/100mL,N,NA
Long,62006700,2013-08-13,3.2,9.2,mpn/100mL,N,NA
Long,62006700,2013-08-06,1.4,20.9,mpn/100mL,N,NA
Long,62006700,2013-08-06,1.4,20.9,mpn/100mL,N,NA
Long,62006700,2013-07-30,24.3,29.5,mpn/100mL,N,NA
Long,62006700,2013-07-30,24.3,29.5,mpn/100mL,N,NA
Long,62006700,2013-07-23,17.1,28.6,mpn/100mL,N,NA
Long,62006700,2013-07-23,17.1,28.6,mpn/100mL,N,NA
Long,62006700,2013-07-16,34.9,31,mpn/100mL,N,NA
Long,62006700,2013-07-16,34.9,31,mpn/100mL,N,NA
Long,62006700,2013-07-09,192.7,18.6,mpn/100mL,N,NA
Long,62006700,2013-07-09,192.7,18.6,mpn/100mL,N,NA
Long,62006700,2013-07-02,8,8.9,mpn/100mL,N,NA
Long,62006700,2013-07-02,8,8.9,mpn/100mL,N,NA
Long,62006700,2013-06-25,20.8,6.4,mpn/100mL,N,NA
Long,62006700,2013-06-25,20.8,6.4,mpn/100mL,N,NA
Long,62006700,2013-06-18,21.3,11.1,mpn/100mL,N,NA
Long,62006700,2013-06-11,3.5,10.2,mpn/100mL,N,NA
Long,62006700,2013-06-11,3.5,10.2,mpn/100mL,N,NA
Long,62006700,2013-06-04,7.1,14.5,mpn/100mL,N,NA
Long,62006700,2013-06-04,7.1,14.5,mpn/100mL,N,NA
Long,62006700,2013-05-28,1.8,20.7,mpn/100mL,N,NA
Long,62006700,2013-05-28,1.8,20.7,mpn/100mL,N,NA
Long,62006700,2013-05-21,243.7,243.7,mpn/100mL,Y,ecoli_30dayGM
Long,62006700,2013-05-21,243.7,243.7,mpn/100mL,Y,ecoli_30dayGM
Long,62006700,2012-08-29,8.9,6.3,mpn/100mL,N,NA
Long,62006700,2012-08-29,8.9,6.3,mpn/100mL,N,NA
Long,62006700,2012-08-21,2.9,5.8,mpn/100mL,N,NA
Long,62006700,2012-08-21,2.9,5.8,mpn/100mL,N,NA
Long,62006700,2012-08-14,12.2,6.6,mpn/100mL,N,NA
Long,62006700,2012-08-14,12.2,6.6,mpn/100mL,N,NA
Long,62006700,2012-08-07,4.6,7.3,mpn/100mL,N,NA
Long,62006700,2012-08-07,4.6,7.3,mpn/100mL,N,NA
Long,62006700,2012-07-31,6.7,7.1,mpn/100mL,N,NA
Long,62006700,2012-07-31,6.7,7.1,mpn/100mL,N,NA
Long,62006700,2012-07-24,5.9,6.6,mpn/100mL,N,NA
Long,62006700,2012-07-24,5.9,6.6,mpn/100mL,N,NA
Long,62006700,2012-07-17,5.5,9.1,mpn/100mL,N,NA
Long,62006700,2012-07-17,5.5,9.1,mpn/100mL,N,NA
Long,62006700,2012-07-10,20.3,9.9,mpn/100mL,N,NA
Long,62006700,2012-07-10,20.3,9.9,mpn/100mL,N,NA
Long,62006700,2012-07-05,4.1,7.7,mpn/100mL,N,NA
Long,62006700,2012-07-05,4.1,7.7,mpn/100mL,N,NA
Long,62006700,2012-06-26,4.6,8.3,mpn/100mL,N,NA
Long,62006700,2012-06-26,4.6,8.3,mpn/100mL,N,NA
Long,62006700,2012-06-19,29.5,9.6,mpn/100mL,N,NA
Long,62006700,2012-06-19,29.5,9.6,mpn/100mL,N,NA
Long,62006700,2012-06-12,8.5,6.6,mpn/100mL,N,NA
Long,62006700,2012-06-12,8.5,6.6,mpn/100mL,N,NA
Long,62006700,2012-06-05,5.7,5.8,mpn/100mL,N,NA
Long,62006700,2012-06-05,5.7,5.8,mpn/100mL,N,NA
Long,62006700,2012-05-29,5.8,5.8,mpn/100mL,N,NA
Long,62006700,2012-05-29,5.8,5.8,mpn/100mL,N,NA
Long,62006700,2011-08-30,1,3.8,mpn/100mL,N,NA
Long,62006700,2011-08-30,1,3.8,mpn/100mL,N,NA
Long,62006700,2011-08-23,1.8,8.6,mpn/100mL,N,NA
Long,62006700,2011-08-23,1.8,8.6,mpn/100mL,N,NA
Long,62006700,2011-08-16,2.3,20,mpn/100mL,N,NA
Long,62006700,2011-08-16,2.3,20,mpn/100mL,N,NA
Long,62006700,2011-08-09,4,27.7,mpn/100mL,N,NA
Long,62006700,2011-08-09,4,27.7,mpn/100mL,N,NA
Long,62006700,2011-08-02,51.7,45.6,mpn/100mL,N,NA
Long,62006700,2011-08-02,51.7,45.6,mpn/100mL,N,NA
Long,62006700,2011-07-26,56,29.8,mpn/100mL,N,NA
Long,62006700,2011-07-26,56,29.8,mpn/100mL,N,NA
Long,62006700,2011-07-19,120.7,21.6,mpn/100mL,N,NA
Long,62006700,2011-07-19,120.7,21.6,mpn/100mL,N,NA
Long,62006700,2011-07-12,11.7,11.6,mpn/100mL,N,NA
Long,62006700,2011-07-12,11.7,11.6,mpn/100mL,N,NA
Long,62006700,2011-07-05,48.6,12.7,mpn/100mL,N,NA
Long,62006700,2011-07-05,48.6,12.7,mpn/100mL,N,NA
Long,62006700,2011-06-28,6.2,8.8,mpn/100mL,N,NA
Long,62006700,2011-06-28,6.2,8.8,mpn/100mL,N,NA
Long,62006700,2011-06-21,11.2,10.1,mpn/100mL,N,NA
Long,62006700,2011-06-21,11.2,10.1,mpn/100mL,N,NA
Long,62006700,2011-06-14,5.4,9.8,mpn/100mL,N,NA
Long,62006700,2011-06-14,5.4,9.8,mpn/100mL,N,NA
Long,62006700,2011-06-07,18.3,12,mpn/100mL,N,NA
Long,62006700,2011-06-07,18.3,12,mpn/100mL,N,NA
Long,62006700,2011-05-31,7.7,9.7,mpn/100mL,N,NA
Long,62006700,2011-05-31,7.7,9.7,mpn/100mL,N,NA
Long,62006700,2011-05-24,12.1,12.1,mpn/100mL,N,NA
Long,62006700,2011-05-24,12.1,12.1,mpn/100mL,N,NA
Long,62006700,2010-08-31,23.5,3,mpn/100mL,N,NA
Long,62006700,2010-08-31,23.5,3,mpn/100mL,N,NA
Long,62006700,2010-08-24,1,2.2,mpn/100mL,N,NA
Long,62006700,2010-08-24,1,2.2,mpn/100mL,N,NA
Long,62006700,2010-08-17,1.4,3.3,mpn/100mL,N,NA
Long,62006700,2010-08-17,1.4,3.3,mpn/100mL,N,NA
Long,62006700,2010-08-10,1,5.2,mpn/100mL,N,NA
Long,62006700,2010-08-10,1,5.2,mpn/100mL,N,NA
Long,62006700,2010-08-03,7.3,6.5,mpn/100mL,N,NA
Long,62006700,2010-08-03,7.3,6.5,mpn/100mL,N,NA
Long,62006700,2010-07-27,4.9,6.6,mpn/100mL,N,NA
Long,62006700,2010-07-27,4.9,6.6,mpn/100mL,N,NA
Long,62006700,2010-07-20,7.9,9.8,mpn/100mL,N,NA
Long,62006700,2010-07-20,7.9,9.8,mpn/100mL,N,NA
Long,62006700,2010-07-13,12.8,12.3,mpn/100mL,N,NA
Long,62006700,2010-07-13,12.8,12.3,mpn/100mL,N,NA
Long,62006700,2010-07-06,3.2,10,mpn/100mL,N,NA
Long,62006700,2010-07-06,3.2,10,mpn/100mL,N,NA
Long,62006700,2010-06-30,7.9,13.4,mpn/100mL,N,NA
Long,62006700,2010-06-30,7.9,13.4,mpn/100mL,N,NA
Long,62006700,2010-06-22,34.8,10.2,mpn/100mL,N,NA
Long,62006700,2010-06-22,34.8,10.2,mpn/100mL,N,NA
Long,62006700,2010-06-15,24.8,7.5,mpn/100mL,N,NA
Long,62006700,2010-06-15,24.8,7.5,mpn/100mL,N,NA
Long,62006700,2010-06-08,4.6,5.1,mpn/100mL,N,NA
Long,62006700,2010-06-08,4.6,5.1,mpn/100mL,N,NA
Long,62006700,2010-06-02,13.8,5.3,mpn/100mL,N,NA
Long,62006700,2010-06-02,13.8,5.3,mpn/100mL,N,NA
Long,62006700,2010-05-25,2,2,mpn/100mL,N,NA
Long,62006700,2010-05-25,2,2,mpn/100mL,N,NA
Long,62006700,2009-09-01,3.5,15.5,mpn/100mL,N,NA
Long,62006700,2009-09-01,3.5,15.5,mpn/100mL,N,NA
Long,62006700,2009-08-25,10.7,15.5,mpn/100mL,N,NA
Long,62006700,2009-08-25,10.7,15.5,mpn/100mL,N,NA
Long,62006700,2009-08-18,4.9,27.9,mpn/100mL,N,NA
Long,62006700,2009-08-18,4.9,27.9,mpn/100mL,N,NA
Long,62006700,2009-08-11,297.4,26.8,mpn/100mL,N,NA
Long,62006700,2009-08-11,297.4,26.8,mpn/100mL,N,NA
Long,62006700,2009-08-04,16.4,14.1,mpn/100mL,N,NA
Long,62006700,2009-08-04,16.4,14.1,mpn/100mL,N,NA
Long,62006700,2009-07-28,3.5,9.7,mpn/100mL,N,NA
Long,62006700,2009-07-28,3.5,9.7,mpn/100mL,N,NA
Long,62006700,2009-07-21,199,11.4,mpn/100mL,N,NA
Long,62006700,2009-07-21,199,11.4,mpn/100mL,N,NA
Long,62006700,2009-07-14,4,4.5,mpn/100mL,N,NA
Long,62006700,2009-07-14,4,4.5,mpn/100mL,N,NA
Long,62006700,2009-07-07,12.1,4.1,mpn/100mL,N,NA
Long,62006700,2009-07-07,12.1,4.1,mpn/100mL,N,NA
Long,62006700,2009-06-30,2.5,3.1,mpn/100mL,N,NA
Long,62006700,2009-06-30,2.5,3.1,mpn/100mL,N,NA
Long,62006700,2009-06-23,7.8,2.8,mpn/100mL,N,NA
Long,62006700,2009-06-23,7.8,2.8,mpn/100mL,N,NA
Long,62006700,2009-06-16,2,1.9,mpn/100mL,N,NA
Long,62006700,2009-06-16,2,1.9,mpn/100mL,N,NA
Long,62006700,2009-06-09,2.4,1.8,mpn/100mL,N,NA
Long,62006700,2009-06-09,2.4,1.8,mpn/100mL,N,NA
Long,62006700,2009-06-02,3.1,1.6,mpn/100mL,N,NA
Long,62006700,2009-06-02,3.1,1.6,mpn/100mL,N,NA
Long,62006700,2009-05-26,1.4,1.2,mpn/100mL,N,NA
Long,62006700,2009-05-26,1.4,1.2,mpn/100mL,N,NA
Long,62006700,2009-05-19,1,1,mpn/100mL,N,NA
Long,62006700,2009-05-19,1,1,mpn/100mL,N,NA
Long,62006700,2008-08-26,2,3.7,mpn/100mL,N,NA
Long,62006700,2008-08-26,2,3.7,mpn/100mL,N,NA
Long,62006700,2008-08-19,1,4.1,mpn/100mL,N,NA
Long,62006700,2008-08-19,1,4.1,mpn/100mL,N,NA
Long,62006700,2008-08-12,2.5,7.4,mpn/100mL,N,NA
Long,62006700,2008-08-12,2.5,7.4,mpn/100mL,N,NA
Long,62006700,2008-08-05,12.6,12,mpn/100mL,N,NA
Long,62006700,2008-08-05,12.6,12,mpn/100mL,N,NA
Long,62006700,2008-07-30,11.2,13.9,mpn/100mL,N,NA
Long,62006700,2008-07-30,11.2,13.9,mpn/100mL,N,NA
Long,62006700,2008-07-22,3.2,12.7,mpn/100mL,N,NA
Long,62006700,2008-07-22,3.2,12.7,mpn/100mL,N,NA
Long,62006700,2008-07-15,20,16.7,mpn/100mL,N,NA
Long,62006700,2008-07-15,20,16.7,mpn/100mL,N,NA
Long,62006700,2008-07-08,27.4,16.7,mpn/100mL,N,NA
Long,62006700,2008-07-08,27.4,16.7,mpn/100mL,N,NA
Long,62006700,2008-07-01,26,12.9,mpn/100mL,N,NA
Long,62006700,2008-07-01,26,12.9,mpn/100mL,N,NA
Long,62006700,2008-06-24,7.3,8.3,mpn/100mL,N,NA
Long,62006700,2008-06-24,7.3,8.3,mpn/100mL,N,NA
Long,62006700,2008-06-17,12.6,8.6,mpn/100mL,N,NA
Long,62006700,2008-06-17,12.6,8.6,mpn/100mL,N,NA
Long,62006700,2008-06-10,19.9,7.5,mpn/100mL,N,NA
Long,62006700,2008-06-10,19.9,7.5,mpn/100mL,N,NA
Long,62006700,2008-06-03,7.4,4.6,mpn/100mL,N,NA
Long,62006700,2008-06-03,7.4,4.6,mpn/100mL,N,NA
Long,62006700,2008-05-27,2.9,2.9,mpn/100mL,N,NA
Long,62006700,2008-05-27,2.9,2.9,mpn/100mL,N,NA
Long,62006700,2007-08-28,64.1,9.4,mpn/100mL,N,NA
Long,62006700,2007-08-28,64.1,9.4,mpn/100mL,N,NA
Long,62006700,2007-08-21,35.2,6.2,mpn/100mL,N,NA
Long,62006700,2007-08-21,35.2,6.2,mpn/100mL,N,NA
Long,62006700,2007-08-14,32.9,3,mpn/100mL,N,NA
Long,62006700,2007-08-14,32.9,3,mpn/100mL,N,NA
Long,62006700,2007-08-06,1,3.9,mpn/100mL,N,NA
Long,62006700,2007-08-06,1,3.9,mpn/100mL,N,NA
Long,62006700,2007-07-31,1,6.8,mpn/100mL,N,NA
Long,62006700,2007-07-31,1,6.8,mpn/100mL,N,NA
Long,62006700,2007-07-24,7.8,8.1,mpn/100mL,N,NA
Long,62006700,2007-07-24,7.8,8.1,mpn/100mL,N,NA
Long,62006700,2007-07-17,1,8.7,mpn/100mL,N,NA
Long,62006700,2007-07-17,1,8.7,mpn/100mL,N,NA
Long,62006700,2007-07-09,109.5,11.4,mpn/100mL,N,NA
Long,62006700,2007-07-09,109.5,11.4,mpn/100mL,N,NA
Long,62006700,2007-07-02,16.5,4.8,mpn/100mL,N,NA
Long,62006700,2007-07-02,16.5,4.8,mpn/100mL,N,NA
Long,62006700,2007-06-26,2.5,4.1,mpn/100mL,N,NA
Long,62006700,2007-06-26,2.5,4.1,mpn/100mL,N,NA
Long,62006700,2007-06-19,10.8,3.4,mpn/100mL,N,NA
Long,62006700,2007-06-19,10.8,3.4,mpn/100mL,N,NA
Long,62006700,2007-06-12,4,2.6,mpn/100mL,N,NA
Long,62006700,2007-06-12,4,2.6,mpn/100mL,N,NA
Long,62006700,2007-06-05,1.4,2.2,mpn/100mL,N,NA
Long,62006700,2007-06-05,1.4,2.2,mpn/100mL,N,NA
Long,62006700,2007-05-29,7.9,2.8,mpn/100mL,N,NA
Long,62006700,2007-05-29,7.9,2.8,mpn/100mL,N,NA
